Name,Address,City,State,Zip,Services
Total Health Guidance LLC,5401 South Kirkman Road Suite 760,Orlando,Florida 32819,32819,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTP ? CLF 
CMHG CSBG ITU MI OSF PI SF VAF ? PA SS ? TAY SE GL VET ADM MF CJ CO TRMA PED 
PTSD SED SMI ? CDM COOT DEC ES FPSY ICM IMR IPC PRS VRS ? TCC ? SMPD ? ADLT 
CHLD SNR YAD ? SP"
University Behavioral Center,2500 Discovery Drive,Orlando,Florida 32826,32826,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
PI SF SI SMHA SWFS VAF ? VET SED SMI ? DEC ES FPSY PRS SPS PEER ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
SMA Healthcare Putnam County,330 Kay Larkin Drive,Palatka,Florida 32177,32177,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC 
MD OSF PI SF SI SMHA SWFS ? SS ? SED SMI ? CM COOT FPSY SPS ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
West Palm Beach VAMC Mental Hygiene (116A),7305 North Military Trail,Palm Beach Gardens,Florida 33410,33410,"? MH SUMH ? HI OP TELE ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? VAMC ? MI PI VAF 
? SE GL VET CO TRMA ALZ PTSD SMI ? ACT CDM CM DEC ES FPSY HS ICM IMR IPC PRS 
SEMP SH SPS TPC VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH ? SP"
Tykes and Teens Inc,3577 SW Corporate Parkway,Palm City,Florida 34990,34990,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG MD MI 
OSF PI SEF SF SI SMHA SWFS ? SS ? GL CO TRMA PED PTSD SED ? CM SPS ? SMPD ? 
ADLT CHLD YAD ? AH ? SP F19 F28 F66"
Bay Pines VA Healthcare System Palm Harbor CBOC,35209 U.S. Highway 19 North,Palm Harbor,Florida 34684,34684,"? MH ? OP TELE ? CBT CFT GT IPT PTM TT ? WI ? VAMC ? VAF ? VET ? CDM CM DEC ES 
IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Emerald Coast Behavioral Hospital Inpatient Program,1940 Harrison Avenue,Panama City,Florida 32405,32405,"? MH SUMH ? HI RES TELE ? PSY ? CBT DBT GT IPT PTM ? PVTP ? MC MD MI PI SF VAF ? 
VET ADM MF CO TRMA TBI PTSD ? SPS ? SMPD ? ADLT CHLD SNR YAD"
Emerald Coast Behavorial Hospital Outpatient Services,201 East 19th Street,Panama City,Florida 32405,32405,"? MH ? OP PHDT TELE ? OMH ? CBT DBT GT IPT PTM ? PVTP ? MC MD MI PI SF VAF ? VET 
ADM MF CO TRMA TBI PTSD ? COOT ES FPSY SPS ? SMPD ? ADLT CHLD SNR YAD"
Gulf Coast VAMC Panama City CBOC,2600 Veterans Way,Panama City,Florida 32408,32408,"? MH SUMH ? OP TELE ? OMH ? CBT GT IPT PTM TT ? WI ? VAMC ? MC MD PI SF VAF ? VET 
? CM HS IMR SPS ? NRT STU TCC ? SMPD ? ADLT SNR YAD ? VO"
Life Management Center Northwest Florida Inc,525 East 15th Street,Panama City,Florida 32405,32405,"? MH SUMH ? OP PHDT TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? 
MC MD MI OSF PI SF VAF ? ACT CM COOT FPSY IPC SEMP SPS TPC VRS PEER ? TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Baptist Hospital Behavioral Medicine Center,1000 West Moreno Street,Pensacola,Florida 32501,32501,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? WI ? PVTN ? MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? CO SED SMI ? CDM CM DEC FPSY IMR SPS ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Childrens Home Society of Florida Western Division,1300 North Palafox Street Suite 103,Pensacola,Florida 32501,32501,"? MH ? OP TELE ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? MD PI SF ? SS ? TAY GL MF 
TRMA PTSD SED ? SMON ? CHLD YAD ? AH ? SP"
Crisis Stabilization Unit,1304 West Avery Street,Pensacola,Florida 32501,32501,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG 
MC MD MI OSF PI SF SI SMHA ? TAY CJ CO HV TRMA PTSD SED SMI ? CM FPSY HS SPS ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Florida Therapy Services Pensacola,6425 North Pensacola Boulevard Suites 1-3,Pensacola,Florida 32505,32505,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD MI PI 
SF SWFS VAF ? TAY SE TRMA PTSD SED SMI ? CM COOT FPSY SPS ? STU ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Gulf Coast Veterans Healthcare System Joint Ambulatory Care Clinic,790 Veterans Way,Pensacola,Florida 32507,32507,"? MH SUMH ? OP TELE ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MC MD 
MI PI SF VAF ? SE VET ADM MF CO TRMA TBI PTSD SMI ? CM COOT DEC ES FPSY HS LAD 
SH SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Residential Treatment for Children Meridian,1920 North J Street,Pensacola,Florida 32501,32501,"? MH ? RES ? RTCC ? BMT CBT CFT DBT IDD IPT PTM TT ? PVTN ? MD SF SI SMHA ? TRMA 
SED ? CM FPSY ? SMON ? CHLD ? AH"
West Florida Hospital Pavilion,2191 Johnson Avenue,Pensacola,Florida 32514,32514,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT DBT ECT GT IPT PTM ? WI ? PVTP ? MC MD 
MI PI SF SI VAF ? SE ? IMR PRS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Apalachee Center Inc Taylor County Clinic,1421 Old Dixie Highway,Perry,Florida 32348,32348,"? MH SUMH ? OP PHDT TELE ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SF SI SMHA ? SS ? CJ CO SED SMI ? CM COOT IMR PRS SPS PEER ? NSC STU ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Perry CBOC,1224 North Peacock Avenue,Perry,Florida 32347,32347,"? MH ? OP TELE ? CBT IPT PTM ? CIT ? VAMC ? VAF ? VET ? SPS ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? VO"
Adoption Related Servs of Pinellas and Family Enrichment Services,3941 68th Avenue North,Pinellas Park,Florida 33781,33781,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? FQHC ? CLF MD SF SI 
SWFS ? SS ? CM FPSY SPS ? SMON ? CHLD YAD ? AH ? SP F30 F92"
Personal Enrichment Through MH Servs/(PEMHS),11254 58th Street,Pinellas Park,Florida 33782,33782,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MD OSF PI SF SI SMHA SWFS ? PA SS ? CO SED SMI ? FPSY SPS PEER ? NRT 
? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
FL United Methodist Childrens Home Madison Youth Ranch,1647 Captain Buie Road,Pinetta,Florida 32350,32350,"? MH ? RES TELE ? RTCC ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CSBG MD PI SF 
SI SWFS ? GL CJ CO TRMA PTSD SED ? ES HS SPS ? SMON ? CHLD"
Henderson Behavioral Health Charlee,2181 NW 69th Terrace,Pompano Beach,Florida 33063,33063,"? MH SUMH ? RES ? RTCC ? IPT ? PVTN ? MD SMHA SWFS ? PA ? CM ? SMON ? CHLD ? AH 
? SP F19"
Henderson Behavioral Health Summit,868 SW 10th Street,Pompano Beach,Florida 33060,33060,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF MC MD PI SF SI SMHA SWFS ? SS ? CM HS ? 
SMPD ? ADLT SNR YAD ? AH ? SP F19"
Bay Pines VA Healthcare System Port Charlotte VA CBOC,"4161 Tamiami Trail, Unit 401",Port Charlotte,Florida 33952,33952,"? MH ? OP TELE ? CBT CFT GT IPT PTM TT ? WI ? VAMC ? VAF ? VET ? CDM CM DEC ES 
IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Northside Psychiatric Services,"1032 Tamiami Trail, Unit 7",Port Charlotte,Florida 33953,33953,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? 
CLF MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE CO TRMA PTSD SED SMI ? FPSY ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Life Management Center NW Florida Inc,311 Williams Avenue,Port Saint Joe,Florida 32456,32456,"? MH SUMH ? OP ? CMHC ? CFT IPT TT ? PVTN ? MC MD MI PI SF ? COOT FPSY SPS ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
2nd Chance Mental Health Center,1541 SE Port Saint Lucie Boulevard Suite F,Port Saint Lucie,Florida 34952,34952,"? MH SUMH ? OP ? CMHC ? BMT CBT GT IDD PTM TT ? CIT ? PVTP ? MD SF ? CO ? COOT 
ES FPSY HS PRS SH SPS ? TCC ? SMPD ? ADLT YAD"
Henderson Behavioral Health,Port Saint Lucie/CM Wrap Around 546 NW University Boulevard Suite 20,Port Saint Lucie,Florida 34986,34986,"? MH SUMH ? OP ? CMHC ? IPT ? PVTN ? MC MD MI OSF PI SF ? PA SS ? CM FPSY ? SMON 
? ADLT CHLD YAD ? AH ? SP F19"
Port Saint Lucie Hospital,2550 SE Walton Road,Port Saint Lucie,Florida 34952,34952,"? MH SUMH ? HI PHDT RES ? PSY ? AT BMT CBT GT IDD IPT PTM TT ? CIT ? PVTP ? MC PI 
SF VAF ? GL VET ADM CO HV ? CM COOT ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? 
AH ? SP F19"
Saint Lucie Medical Center,1800 SE Tiffany Avenue,Port Saint Lucie,Florida 34952,34952,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT GT IDD PTM TT ? CIT WI ? PVTP ? ITU MC MD MI 
PI SF VAF ? SE CO SMI ? CDM DEC ES FPSY IMR IPC SPS ? NRT STU TCC ? SMON ? ADLT 
SNR YAD ? AH ? F19 F28"
Treasure Coast Counseling Center,"1680 SE Lyngate Drive, Suite 201",Port Saint Lucie,Florida 34952,34952,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? PVTP ? CLF MC MI OSF PI SCJJ SF ? SE GL 
VET MF CO HV TRMA PED PTSD SMI ? ACT COOT ES SPS ? SMPD ? ADLT CHLD SNR YAD"
Bayfront Health Medical Group Psychiatry and Addiction Med Servs,"713 East Marion Avenue, Suite 139",Punta Gorda,Florida 33950,33950,"? MH SUMH ? HI OP ? PSY ? BMT ECT IPT PTM TT ? CIT ? PVTP ? MC MD PI SF VAF ? ICM ? 
SMON ? ADLT SNR YAD ? AH ? SP"
Bayfront Health Punta Gorda Intensive Outpatient Program,713 East Marion Avenue Suite 123,Punta Gorda,Florida 33950,33950,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MI 
PI SF VAF ? TAY SE CO TRMA PTSD ? FPSY SPS ? SMON ? ADLT SNR YAD"
Charlotte Behavioral Healthcare Inc,1700 Education Avenue,Punta Gorda,Florida 33950,33950,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY SE GL CO TRMA PTSD 
SED SMI ? ACT CM COOT FPSY SPS PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Apalachee Center Inc Gadsden County Clinic,79 Lasalle Path,Quincy,Florida 32351,32351,"? MH SUMH ? OP PHDT RES TELE ? MSNH ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? CLF MC MD MI OSF PI SF SMHA ? SS ? CJ CO SED SMI ? CM COOT DEC FPSY IMR 
IPC PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Flagler Hospital,400 Health Park Boulevard,Saint Augustine,Florida 32086,32086,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG MC MD MI PI SF SWFS VAF ? CO SMI ? CDM CM DEC ES FPSY ICM IPC SPS ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
St Augustine Youth Services Inc,201 Simone Way,Saint Augustine,Florida 32086,32086,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MD 
OSF PI SCJJ SEF SF SI SMHA SWFS ? PA ? SED ? CM FPSY PRS SPS ? SMON ? CHLD ? AH"
Bird Behavioral Services DBA Expanding Horizons,816 Pennsylvania Avenue,Saint Cloud,Florida 34769,34769,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT TT ? PVTP ? CLF CSBG MD OSF PI SCJJ SEF 
SF SI SMHA SWFS ? SS ? PTSD ? CM PRS ? SMON ? ADLT CHLD SNR YAD ? SP"
Blackberry Center Behavioral Hospital,91 Beehive Circle,Saint Cloud,Florida 34769,34769,"? MH SUMH ? HI OP PHDT RES ? PSY ? CFT GT IPT PTM TT ? CIT WI ? PVTP ? MC MI PI SF 
VAF ? SE VET CO TRMA PTSD SMI ? STU TCC ? SMPD ? ADLT SNR YAD"
Transition House Inc,3115 Innovation Drive,Saint Cloud,Florida 34769,34769,"? MH SUMH ? OP PHDT TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SE GL VET MF CJ 
CO TRMA PTSD SMI ? CDM CM COOT DEC ES FPSY ICM IMR IPC PRS SPS PEER ? NRT STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Transition House Inc,3800 5th Street,Saint Cloud,Florida 34769,34769,"? MH SUMH ? PHDT RES TELE ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? 
CLF CMHG MC MD OSF PI SCJJ SF SI SMHA SWFS VAF ? SE VET CO TRMA TBI PTSD SMI ? 
CDM CM COOT DEC ES FPSY ICM IMR IPC PRS SPS VRS PEER ? NRT STU TCC ? SMPD ? 
ADLT SNR YAD ? AH ? SP"
BayCare Health Systems Saint Anthonys Hospital,1200 7th Avenue,Saint Petersburg,Florida 33705,33705,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT DBT ECT GT IDD IPT PTM TT ? WI ? PVTN ? MC 
MD MI PI SF ? SE CO ALZ SMI ? CM DEC ES IMR LAD SPS ? NRT NSC STU TCC ? SMON ? 
ADLT SNR YAD ? AH"
Boley Centers Inc,445 31st Street North,Saint Petersburg,Florida 33713,33713,"? MH SUMH ? RES ? RTCA ? AT BMT GT IDD IPT PTM ? CIT ? PVTN ? VAF ? PA ? VET CO 
TRMA TBI PTSD ? CM HS IPC PRS SH PEER ? SMPD ? ADLT SNR YAD ? AH"
Markus Mittermayr,4123 37th Street North,Saint Petersburg,Florida 33714,33714,"? MH SUMH ? RES ? RTCA ? BMT CBT DBT GT IDD PTM TT ? CIT ? PVTN ? CLF CMHG CSBG 
ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE GL MF CJ CO HV TRMA 
PED PTSD SMI ? CM COOT ES FPSY HS ICM LAD PRS SEMP SH SPS VRS PEER ? NRT TCC 
? SMPD ? ADLT SNR YAD"
Saint Pete Behav Health Center Inc,433 4th Street North,Saint Petersburg,Florida 33701,33701,"? MH SUMH ? OP PHDT ? CMHC ? AT CBT CFT GT IPT PTM ? PVTP ? MC MD MI PI SF SI ? 
SMI ? COOT FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? SP F30 F70 F11"
Suncoast Center Inc,4024 Central Avenue,Saint Petersburg,Florida 33711,33711,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT TT ? PVTN ? CLF MC MD MI OSF PI SCJJ 
SEF SF SI SMHA SWFS ? PA SS ? TAY CO TRMA PTSD SMI ? CM COOT LAD SPS PEER ? STU 
? SMON ? ADLT CHLD SNR YAD ? AH"
Suncoast Center Inc,4010 Central Avenue,Saint Petersburg,Florida 33711,33711,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IDD IPT TT ? PVTN ? CLF MC MD MI OSF PI 
SCJJ SF SI SMHA SWFS ? PA SS ? TAY CO TRMA PTSD ? CM COOT FPSY SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Suncoast Center Inc Family Programs,1001 16th Street South,Saint Petersburg,Florida 33705,33705,"? MH ? OP ? OMH ? CFT GT IPT ? PVTN ? CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? 
PA ? FPSY ? SMON ? ADLT CHLD SNR YAD ? AH"
Aspire Health Partners Seminole Behavioral Healthcare,919 East 2nd Street,Sanford,Florida 32771,32771,"? MH SUMH ? HI OP PHDT RES TELE ? CMHC ? BMT CBT DBT GT IDD IPT PTM ? WI ? PVTN 
? CLF CMHG MC MD OSF PI SF SI SMHA VAF ? PA SS ? CJ CO SMI ? CM COOT FPSY HS IMR 
PRS SEMP SH PEER ? STU ? SMPD ? ADLT SNR YAD ? AH ? SP"
Bay Pines VA Healthcare System Sarasota VA CBOC,5682 Bee Ridge Road Suite 100,Sarasota,Florida 34233,34233,"? MH ? OP TELE ? CBT CFT GT IPT PTM TT ? WI ? VAMC ? VAF ? VET ? CDM CM DEC ES 
IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Coastal Behavioral Healthcare Inc Childrens Services,1750 17th Street Building G,Sarasota,Florida 34234,34234,"? MH SUMH ? OP TELE ? OMH ? CBT CFT IDD IPT ? PVTN ? CLF MD PI SF SMHA ? PA SS ? 
CM FPSY ? SMPD ? CHLD ? AH ? SP"
Coastal Behavioral Healthcare Inc Crisis Stabilization Unit,1451 10th Street,Sarasota,Florida 34236,34236,"? MH SUMH ? HI ? PSY ? GT IDD IPT PTM ? CIT WI ? PVTN ? CLF MD PI SF SMHA ? PA SS ? 
SMI ? CM FPSY ? SMON ? ADLT SNR YAD ? AH ? SP"
Coastal Behavioral Healthcare Inc Outpatient Psychiatric Services,1451 10th Street,Sarasota,Florida 34236,34236,"? MH SUMH ? OP TELE ? OMH ? PTM ? PVTN ? MC MD PI SF SMHA ? PA SS ? FPSY ? SMPD 
? ADLT SNR YAD ? AH ? SP"
Florida Center for Early Childhood,4620 17th Street,Sarasota,Florida 34235,34235,"? MH ? OP ? OMH ? AT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF MD OSF PI SEF SF SI 
SMHA SWFS ? PA SS ? TRMA ? FPSY ? SMON ? CHLD ? AH ? SP F67"
Jewish Family and Childrens Serv of Suncoast Inc,2688 Fruitville Road,Sarasota,Florida 34237,34237,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT TT ? CIT ? PVTN ? CLF MC MD MI OSF PI SF SI 
SMHA VAF ? SE VET ADM MF CJ CO TRMA ALZ PTSD ? CM ES FPSY HS ICM SPS ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
Jewish Family and Childrens Serv of Suncoast Inc,1753 Ringling Boulevard,Sarasota,Florida 34236,34236,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT TT ? CIT ? PVTN ? CLF MC MD PI SF SI ? SS ? 
CM COOT ES FPSY HS SPS ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Bay Pines VA Healthcare System Sebring VA CBOC,5901 U.S. Highway 25 South,Sebring,Florida 33870,33870,"? MH ? OP TELE ? CBT CFT GT IPT PTM TT ? WI ? VAMC ? VAF ? VET ? CDM CM DEC ES 
IMR SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Tikvah Lake Recovery,6549 Rajol Drive,Sebring,Florida 33875,33875,"? MH SUMH ? RES ? RTCA ? AT BMT CBT CFT DBT IDD IPT TT ? CIT ? PVTP ? SF ? SE CO 
TRMA PTSD SMI ? CM DEC ICM IPC ? NRT TCC ? SMPD ? ADLT SNR YAD"
Boley Morningside Safe Haven,9220 102nd Avenue North,Seminole,Florida 33777,33777,"? MH SUMH ? RES ? RTCA ? AT BMT GT IDD IPT PTM ? CIT ? PVTN ? VAF ? PA ? VET CO 
TRMA TBI PTSD SMI ? CM HS IPC PRS SH PEER ? SMPD ? ADLT SNR YAD ? AH"
Guest House Ocala,3230 NE 55th Avenue,Silver Springs,Florida 34488,34488,"? MH SUMH ? OP PHDT RES TELE ? RTCA ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI 
SF ? TRMA PTSD ? CM ? SMPD ? ADLT YAD"
Springbrook Hospital,7007 Grove Road,Spring Hill,Florida 34609,34609,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT GT IPT PTM ? WI ? PVTP ? MC MI PI SF VAF ? 
SE CO TRMA PTSD SMI ? CM DEC FPSY SPS ? NRT STU TCC ? SMPD ? ADLT SNR YAD ? AH 
? SP"
Springbrook Partial Hosp Program,7074 Grove Road,Spring Hill,Florida 34609,34609,"? MH SUMH ? PHDT ? PH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI SF SI ? CO 
SMI ? SPS ? STU ? SMPD ? ADLT SNR YAD"
Meridian Behavioral Healthcare Inc Bradford County Clinic,945 Grand Street,Starke,Florida 32091,32091,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? VET MF CJ CO 
HV SED SMI ? CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Transition House of Starke,17356 U.S. Highway 301 North,Starke,Florida 32091,32091,"? MH SUMH ? PHDT RES TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? 
MC MD PI SF SI ? CM DEC FPSY ? NSC STU TCC ? SMPD ? ADLT SNR YAD ? SP"
New Horizons of the Treasure Coast Inc Stuart Outpatient Office,1111 SE Federal Highway Suite 230,Stuart,Florida 34994,34994,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA ? PA ? CO SMI ? CDM CM COOT ES HS ICM PRS 
SEMP SH SPS ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? F19 F81"
Suncoast Mental Health Center Stuart,850 NW Federal Highway Unit 125,Stuart,Florida 34994,34994,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IPT PTM TT ? PVTN ? MD PI SEF SF SI 
SWFS ? SE CO TRMA PTSD SED SMI ? ACT CM COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP"
LifeStream Behavioral Center Phoenix House,411 South U.S. 301,Sumterville,Florida 33585,33585,"? MH SUMH ? RES ? RTCA ? PTM ? PVTN ? CLF CMHG MC MD PI SF SMHA ? SS ? CO TRMA 
PTSD ? PRS ? STU ? SMON ? ADLT SNR YAD ? AH"
Apalachee Center Inc Eastside Psychiatric Hospital,"2634 Capital Circle NE, 2nd Floor",Tallahassee,Florida 32308,32308,"? MH SUMH ? HI ? PSY ? AT CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD MI OSF 
PI SF SMHA ? SE CO SMI ? CM IMR PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Apalachee Center Inc Homeless Project/Drop In Center,"2634 Capital Circle NE, Building C",Tallahassee,Florida 32308,32308,"? MH SUMH ? OP TELE ? OMH ? AT CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? SF ? SS ? CO 
SMI ? CM COOT IMR PRS SPS PEER ? NSC STU ? SMPD ? ADLT SNR YAD ? AH"
Apalachee Center Inc Leon County Clinic,2634 Capital Circle NE,Tallahassee,Florida 32308,32308,"? MH SUMH ? OP PHDT TELE ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SF SI SMHA ? SS ? CJ CO SED SMI ? ACT CM COOT IMR IPC PRS SPS PEER ? 
NSC STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Apalachee Center Inc PATH Crisis Stabilization Unit,"2634 Capital Circle NE, 1st Floor",Tallahassee,Florida 32308,32308,"? MH SUMH ? RES ? ORES ? AT CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MD MI OSF 
PI SF SMHA ? SS ? CO SED SMI ? CM IMR PRS SPS PEER ? NRT NSC STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Apalachee Center Inc Residential G,2634 Capital Circle NE Building G,Tallahassee,Florida 32308,32308,"? MH SUMH ? RES TELE ? RTCA ? AT CBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD OSF ? 
CJ CO SMI ? CM IMR PRS SPS PEER ? NRT NSC STU ? SMPD ? ADLT SNR YAD ? AH"
Apalachee Center Inc Residential K,2634 Capital Circle NE K-Upper Level,Tallahassee,Florida 32308,32308,"? MH SUMH ? RES TELE ? RTCA ? AT CBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD OSF ? 
CJ CO SMI ? CM IMR PRS SPS PEER ? NRT NSC STU ? SMPD ? ADLT SNR YAD ? AH"
Apalachee Center Inc SRT,2634 Capital Circle NE Suite B,Tallahassee,Florida 32308,32308,"? MH SUMH ? RES ? RTCA ? AT CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? OSF ? SS ? CJ 
CO SMI ? CM IMR PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Camelot Community Care Inc,1000 West Tharpe Street Suite 7,Tallahassee,Florida 32303,32303,"? MH SUMH ? OP ? CMHC ? BMT CBT IPT PTM TT ? PVTN ? MD SF SWFS ? FPSY TPC ? 
SMPD ? CHLD SNR"
Childrens Home Society of Florida Big Bend Region Tallahassee Area,1801 Miccosukee Commons Drive,Tallahassee,Florida 32308,32308,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT GT IPT TT ? PVTN ? MD ? TRMA PTSD ? COOT 
FPSY ? SMPD ? ADLT CHLD SNR YAD"
Florida Therapy Services Tallahassee,1713 Mahan Drive,Tallahassee,Florida 32308,32308,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD MI PI 
SF SI SWFS VAF ? TAY SE TRMA PTSD SED SMI ? CM COOT FPSY PRS SPS ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
