Name,Address,City,State,Zip,Services
Iroquois Mental Health Center,323 West Mulberry Street,Watseka,Illinois 60970,60970,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG CSBG MC 
MD PI SF SI SWFS ? SS ? CM COOT DEC ES FPSY SEMP SPS VRS ? SMPD ? ADLT CHLD 
SNR YAD"
Behavioral Health Services for Children and Adolescents,3010 Grand Avenue,Waukegan,Illinois 60085,60085,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? LMG ? FQHC 
? CLF MC MD MI OSF PI SF SI SMHA SWFS ? PA SS ? CJ TRMA PTSD SED ? CM DEC FPSY 
IPC SPS ? STU ? SMON ? CHLD YAD ? AH ? SP F67"
Behavioral Health Services for The Lake County,3010 Grand Avenue,Waukegan,Illinois 60085,60085,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT DBT GT IDD IPT PTM TT ? LMG ? FQHC ? CLF 
CMHG MC MD OSF PI SF SI SMHA ? PA SS ? CJ SMI ? CM COOT DEC IPC SPS ? NRT STU 
TCC ? SMON ? ADLT SNR YAD ? AH ? SP F36 F66"
Independence Center Inc,2025 Washington Street,Waukegan,Illinois 60085,60085,"? MH SUMH ? OP ? MSNH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA ? SS ? CJ CO SMI ? CDM CM DEC ES FPSY HS 
IMR PRS SEMP SH VRS PEER ? STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP F25 F28 F81"
Lake County Group Home,2410 Belvidere Road,Waukegan,Illinois 60085,60085,"? MH SUMH ? RES ? RTCA ? CBT GT IDD ? CIT ? LMG ? CLF CMHG MC MD PI SF SI SMHA ? 
SMI ? CM HS SH ? SMPD ? ADLT YAD"
Lake County Health Dept Assertive Community Trt (ACT),3010 Grand Avenue,Waukegan,Illinois 60085,60085,"? MH SUMH ? OP ? CMHC ? CBT IDD IPT PTM ? LMG ? CLF MC MD OSF SF SI SMHA ? PA SS 
? SMI ? ACT IPC SPS ? STU ? SMON ? ADLT SNR YAD"
Pillars Community Health,1023 Burlington Avenue,Western Springs,Illinois 60558,60558,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT ? CIT ? PVTN ? CLF CSBG MC MD 
OSF PI SF SMHA ? PA ? SE SMI ? CM FPSY SEMP SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Centerstone of Illinois,902 West Main Street,West Frankfort,Illinois 62896,62896,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TRMA PTSD ? 
ACT CM COOT DEC FPSY IMR IPC SPS TPC VRS PEER ? STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Du Page County Health Department Southeast Public Health Center,422 North Cass Avenue,Westmont,Illinois 60559,60559,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? LMG ? CLF MC MD SF ? 
PA SS ? CO SED SMI ? CM DEC IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH ? SP"
Hinsdale Hospital Outpatient Behavioral Health Services,"740 Pasquinelli Drive, Suite 104",Westmont,Illinois 60559,60559,"? MH ? OP PHDT TELE ? PH ? AT CBT CFT DBT GT IDD PTM ? PVTN ? MC MD MI PI SF ? CO 
? CM ES FPSY IMR PRS SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Du Page County Health Department Behavioral Health Services,111 North County Farm Road,Wheaton,Illinois 60187,60187,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? LMG ? CLF MC MD 
OSF SF SI SMHA ? PA SS ? CJ CO SED SMI ? CM DEC FPSY HS ICM SPS ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Du Page County Health Department Community Center,115 North County Farm Road,Wheaton,Illinois 60187,60187,"? MH SUMH ? OP PHDT RES ? MSNH ? CBT CFT GT IPT PTM TT ? CIT WI ? LMG ? CLF MC 
MD SF SI SMHA ? PA SS ? CJ CO SED SMI ? CM PRS SPS ? NRT NSC STU TCC ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP F66"
Evangelical Child and Family Agency,1530 North Main Street,Wheaton,Illinois 60187,60187,"? MH ? OP ? OMH ? AT CBT CFT DBT IPT TT ? PVTN ? CLF SF SWFS ? PA SS ? CM COOT 
FPSY ICM PRS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Behavioral Health Services of Central DuPage Hospital,27W350 High Lake Road,Winfield,Illinois 60190,60190,"? MH SUMH ? OP PHDT ? PH ? AT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? MD MI PI SF ? 
TAY CO ? ES IMR ? SMPD ? ADLT CHLD SNR YAD ? AH"
Central DuPage Hospital Psychiatry Units,25 North Winfied Road,Winfield,Illinois 60190,60190,"? MH SUMH ? HI TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD MI PI SF ? SE ? CM IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Josselyn Center,405 Central Avenue,Winnetka,Illinois 60093,60093,"? MH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF CSBG MC 
MD OSF PI SF SI SMHA SWFS ? SS ? TAY SE TRMA PTSD SED SMI ? CM FPSY ICM SEMP 
PEER ? SMON ? ADLT CHLD SNR YAD ? SP F4 F17 F28 F66 F67 F73"
Behavioral Health Alternatives Inc,337 East Ferguson Avenue,Wood River,Illinois 62095,62095,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MD MI PI SF ? PA SS ? SMI ? 
CM ? SMPD ? ADLT SNR YAD"
Independence Health and Therapy,2028 North Seminary Avenue,Woodstock,Illinois 60098,60098,"? MH ? OP ? OMH ? CBT IPT PTM ? PVTN ? CLF CMHG CSBG MC MD OSF PI SF SI SMHA 
VAF ? SS ? SE ALZ ? CM PRS SPS ? STU ? SMPD ? ADLT SNR"
Northwestern Medicine,3701 Doty Road,Woodstock,Illinois 60098,60098,"? MH SUMH ? OP PHDT TELE ? PH ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? 
MC MD PI SF SI ? CO TRMA PTSD SMI ? COOT ? SMPD ? ADLT SNR YAD"
Pioneer Center,101 South Jefferson Street,Woodstock,Illinois 60098,60098,"? MH ? OP ? OMH ? BMT CBT GT TT ? PVTN ? MD MI SF SI SMHA SWFS ? SS ? TRMA PTSD 
? COOT FPSY ? SMPD ? CHLD YAD ? AH ? SP"
Pioneer Center Clay Group Home,506 Clay Street,Woodstock,Illinois 60098,60098,"? MH ? RES ? RTCA ? BMT CBT GT IPT PTM ? PVTN ? MD SF SI SMHA ? SMI ? CM HS SH ? 
SMPD ? ADLT SNR YAD"
Pioneer Center Human Servs and Behav Health Servs,109 South Jefferson Street,Woodstock,Illinois 60098,60098,"? MH ? OP ? CMHC ? CBT CFT DBT GT IPT TT ? PVTN ? CLF MD MI OSF SCJJ SEF SF SI 
SMHA SWFS ? TRMA ? FPSY ? SMPD ? CHLD YAD ? AH ? SP"
Pioneer Center Jackson Group Home,480 West Jackson Street,Woodstock,Illinois 60098,60098,"? MH ? RES ? RTCA ? BMT CBT GT PTM ? PVTN ? MD SF SI SMHA ? SMI ? CM HS SH ? 
SMPD ? ADLT SNR YAD"
Pioneer Center Lawndale Group Home,503 Lawndale Avenue,Woodstock,Illinois 60098,60098,"? MH ? RES ? RTCA ? BMT CBT GT PTM ? PVTN ? MD SF SI SMHA ? SMI ? CM HS SH ? 
SMPD ? ADLT SNR YAD"
Pioneer Center Madison Group Home,725 North Madison Street,Woodstock,Illinois 60098,60098,"? MH ? RES ? RTCA ? BMT CBT GT IPT PTM ? PVTN ? MD SF SI SMHA ? SMI ? CM HS SH ? 
SMPD ? ADLT SNR YAD"
Pioneer Center Wheeler Group Home,1422 Wheeler Street,Woodstock,Illinois 60098,60098,"? MH ? RES ? RTCA ? BMT CBT GT PTM ? PVTN ? MD SF SI SMHA ? SMI ? CM HS SH ? 
SMPD ? ADLT SNR YAD"
Zion Apartment Program/CILA,2905 Willow Lane Apartment C-1,Zion,Illinois 60099,60099,"? MH SUMH ? RES ? RTCA ? CBT CFT GT PTM ? OSG ? CLF MC MD OSF PI SF ? PA SS ? CO 
? CM HS SH ? SMPD ? ADLT SNR YAD"
